"id","createdAt","inReplyToScreenName","inReplyToStatusId","inReplyToUserId","retweetCount","source","text"
"779522512736641024","Fri Sep 23 23:27:04 EDT 2016",,"-1","-1","25","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do you know good sleep hygiene? (We're not talking about clean sheets here.) https://t.co/LNyzchBA30 #insomnia https://t.co/NeojbyF3Oe"
"779511590483820544","Fri Sep 23 22:43:40 EDT 2016",,"-1","-1","8","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","To protect yourself from STDs, are 2 condoms better than 1? https://t.co/FsQi8f3w8p #sex #health"
"779493105577947136","Fri Sep 23 21:30:13 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Does smartphone attachment qualify as an addiction? Here are 10 things you can actually be addicted to -- and why.… https://t.co/EQtRa9RH9N"
"779477996193406976","Fri Sep 23 20:30:10 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Give your gut a boost with probiotics. https://t.co/m34VsNh2fm https://t.co/PWgxEDEu9y"
"779455430615453698","Fri Sep 23 19:00:30 EDT 2016",,"-1","-1","25","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Skipping exfoliants, toners, and astringents may result in fewer pimples. https://t.co/w4EyelXOg6 #beauty #skincare https://t.co/bJmwyiGn88"
"779440327333732352","Fri Sep 23 18:00:29 EDT 2016",,"-1","-1","12","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Questions about recreational marijuana use? Here's what you should know: https://t.co/cr3gqd92AB https://t.co/PuYP69L3oe"
"779425179839627264","Fri Sep 23 17:00:18 EDT 2016",,"-1","-1","22","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A new smoking DNA study reveals smoking can have lasting effects on your genes. Here are some tips to help you quit… https://t.co/Yck7EqdmXm"
"779414049746452483","Fri Sep 23 16:16:04 EDT 2016",,"-1","-1","20","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RECALL NOTICE: Blue Bell Ice Cream Co. is recalling select lots of its No Egg Chocolate Chip Cookie Dough ice cream… https://t.co/8BxULg4N7G"
"779379875895472128","Fri Sep 23 14:00:17 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","New research shows the use of flavorings in e-cigarettes may increase the vapor's toxicity. https://t.co/ypVAMyED6G https://t.co/hBUhRMbrhy"
"779349712876908545","Fri Sep 23 12:00:25 EDT 2016",,"-1","-1","22","<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Know any good tricks for getting an avocado to ripen faster? We do! https://t.co/cYKDx0HoeR https://t.co/eevxnYfqne"
"779338319306031104","Fri Sep 23 11:15:09 EDT 2016",,"-1","-1","21","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The DEA wants to ban it. Advocates say it relieves pain and depression. What do you need to know about Kratom?… https://t.co/POCmMDgDxY"
"779334577752043520","Fri Sep 23 11:00:17 EDT 2016",,"-1","-1","18","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Consider reading to your child for your #Fridayreads: https://t.co/Lw6QXzzxep https://t.co/9JeKKgWz0T"
"779326992839770112","Fri Sep 23 10:30:08 EDT 2016",,"-1","-1","12","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Are you really happy? Take our happiness quiz to test your emotional intelligence. #MyAttitudeRightNowIsLike… https://t.co/sM7WWmFsiv"
"779325761291489280","Fri Sep 23 10:25:15 EDT 2016",,"-1","-1","23","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Mylan's CEO testified about the EpiPen price hike this week. Here's what you need to know about the 500% increase:… https://t.co/X8Mit3hcDz"
"779304414284812290","Fri Sep 23 09:00:25 EDT 2016",,"-1","-1","6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hemorrhoid cream: It's not just for... down there. https://t.co/7UZ3Wp7GJy https://t.co/TTZKBCsEcs"
"779274235663360000","Fri Sep 23 07:00:30 EDT 2016",,"-1","-1","27","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you have eczema, skip the makeup brushes. Use your fingers instead. https://t.co/v308yirCE5 https://t.co/FvZD5wOcnF"
"779170649420009473","Fri Sep 23 00:08:53 EDT 2016",,"-1","-1","10","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do you know what it means if you nod off for a few minutes and have a dream? https://t.co/Tuul6JTC0y #TheTruthAbout… https://t.co/TOstcSmnh6"
"779157605721710596","Thu Sep 22 23:17:03 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Your mouth is the most polluted part of your body. It's true for everyone -- don't take it personally.… https://t.co/i64c8t5mx4"
"779130685542006786","Thu Sep 22 21:30:05 EDT 2016",,"-1","-1","18","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Need to lower your blood pressure? Here's how to do it with gentle exercise. https://t.co/kVJZha3nCH https://t.co/Skn50rAGk0"
"779115643736121344","Thu Sep 22 20:30:19 EDT 2016",,"-1","-1","10","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","14 celebrities with depression. https://t.co/qFoaeGjGGz #theboss https://t.co/jgiqPHMsQH"
"779094198955876352","Thu Sep 22 19:05:06 EDT 2016",,"-1","-1","5","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ladies and gentlemen, start your engines. We've got 6 secrets to better sex. https://t.co/8h0soCe1Fz https://t.co/A0ckqw44gu"
"779077859293990912","Thu Sep 22 18:00:10 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Restaurants like Panera Bread are changing to “clean” food -- does that you you more likely to eat somewhere? https://t.co/XZ6bUFSGQg"
"779062736399532032","Thu Sep 22 17:00:05 EDT 2016",,"-1","-1","16","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","New research says pretending to understand what your baby says can make him smarter. Here's our guide to baby talk: https://t.co/MXWWLPgklp"
"779047708380241920","Thu Sep 22 16:00:22 EDT 2016",,"-1","-1","39","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","#2 reason to love avocados -- they may help your waistline. See 5 more reasons they're awesome.… https://t.co/RhkRyDBaD1"
"779032541948997632","Thu Sep 22 15:00:06 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Cat-scratch disease can lead to hospitalization -- but don't get rid of Whiskers, just get rid of the fleas.… https://t.co/fdPj9JT3RV"
"779009949099757568","Thu Sep 22 13:30:19 EDT 2016",,"-1","-1","12","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Open floor plans are all the rage, but does living in view of the kitchen lead to overeating?… https://t.co/FvyBHjgsjF"
"778996007250132994","Thu Sep 22 12:34:55 EDT 2016",,"-1","-1","46","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ArefaMD: September is #WomenInMedicine Month! #WIMmonth @Medscape @WebMD @AmerMedicalAssn @AmyBethCad https://t.co/3T7QJebITA"
"778987466606862337","Thu Sep 22 12:00:59 EDT 2016",,"-1","-1","17","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ate something that didn't agree with you? Here's how to handle heartburn. https://t.co/INIT1SD3xF https://t.co/XYpGOPAeIb"
"778986020025106433","Thu Sep 22 11:55:14 EDT 2016",,"-1","-1","6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Welcome fall with our delicious, healthy autumn chicken stew recipe. #AutumnalEquinox https://t.co/fnpJk17rkO https://t.co/OGwduPJgsY"
"778980638728843264","Thu Sep 22 11:33:51 EDT 2016",,"-1","-1","8","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dr_hansa: Lets celebrate women in health and our daughters @Medscape @WebMD @davhill @DrDarria @DrTanyaAltmann @bethgalvinfox5 @Lizzyfi…"
"778972142457192448","Thu Sep 22 11:00:06 EDT 2016",,"-1","-1","12","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trying something new? Picture your goal in your head, then just take the first step. #ThursdayThoughts… https://t.co/I5SIjpolKq"
"778968375607328768","Thu Sep 22 10:45:07 EDT 2016",,"-1","-1","26","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Don't let allergies put a damper on your #FirstDayofFall -- here's how to handle the things that make you sneeze.… https://t.co/jHNLZQZYO7"
"778962622704185344","Thu Sep 22 10:22:16 EDT 2016",,"-1","-1","48","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","New smoking DNA study shows lasting impact of smoking on over 7,000 of your genes. Can they recover if you quit?… https://t.co/xe8Hc6JKau"
"778942051744374784","Thu Sep 22 09:00:31 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Today marks the first day of fall, and there's more than just pumpkin spice out there to wreck your diet:… https://t.co/sxoBvt0vNi"
"778911785076219904","Thu Sep 22 07:00:15 EDT 2016",,"-1","-1","25","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tea comes in second as the most popular beverage in the world. Do you know what's first? https://t.co/jpOtgw5fZG https://t.co/6SRLHAg2F2"
"778786185581821952","Wed Sep 21 22:41:10 EDT 2016",,"-1","-1","42","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Smoking's not just bad for your lungs. Did you know it can also lead to erectile dysfunction?… https://t.co/1LtPMM2hxF"
"778768357382361088","Wed Sep 21 21:30:19 EDT 2016",,"-1","-1","21","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What's the biggest mistake parents make when packing their kids' lunches? https://t.co/eDuk2bceQB https://t.co/zrPZHpH0fw"
"778753214439051265","Wed Sep 21 20:30:09 EDT 2016",,"-1","-1","11","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do you really get what you pay for when it comes to shampoos and conditioners? https://t.co/SbdmpKa05H #beauty https://t.co/hGx4LkdZpt"
"778730614774124545","Wed Sep 21 19:00:21 EDT 2016",,"-1","-1","5","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is your brain (and body) on buffalo wings. https://t.co/2RGokOy1dQ #hotandspicy https://t.co/S7iS7qTF5U"
"778715566148231168","Wed Sep 21 18:00:33 EDT 2016",,"-1","-1","21","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Can different gut bacteria found in obese kids lead to treatment and prevention of early onset obesity?… https://t.co/1VrTZlXu8L"
"778700399553368064","Wed Sep 21 17:00:17 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Things are about the get intense. But just for a little while, and the results will last. https://t.co/tciuk7W6r4 https://t.co/Npk0JgVwTA"
"778694715319255040","Wed Sep 21 16:37:42 EDT 2016",,"-1","-1","1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dr_hansa: Great conference, great panel @davhill @susanm25 #hcs2016 @annicjobin @webmd https://t.co/ImdoVjOTFg"
"778685360981192705","Wed Sep 21 16:00:31 EDT 2016",,"-1","-1","5","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Does it really matter who ""wears the pants"" in a relationship? https://t.co/IN1T1QvorB #genderroles https://t.co/YL26bnaIj9"
"778670208559017984","Wed Sep 21 15:00:19 EDT 2016",,"-1","-1","9","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trying to conceive? New research suggests you should maintain lower stress levels, especially around ovulation.… https://t.co/iRUP4K98vh"
"778647526991953922","Wed Sep 21 13:30:11 EDT 2016",,"-1","-1","40","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Feeding your babies eggs and peanuts at an earlier age may reduce the risk for certain food allergies.… https://t.co/wUWAOOikRE"
"778624997518553089","Wed Sep 21 12:00:40 EDT 2016",,"-1","-1","14","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The end product is so pretty, it's gift-worthy. https://t.co/hOmKUoNNPR #eatmoreveggies #pickling https://t.co/z9JVLOC9rq"
"778617322789564420","Wed Sep 21 11:30:10 EDT 2016",,"-1","-1","4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","It's the last day of summer -- what was your favorite summer indulgence this year? https://t.co/TMQsOZNybk https://t.co/DZtJ0mS4Io"
"778609776716574720","Wed Sep 21 11:00:11 EDT 2016",,"-1","-1","18","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Don't stress -- try these 10 ways to find your inner peace. #InternationalDayOfPeace https://t.co/vm8xDT5j97 https://t.co/j388Rz01oW"
"778600715027640320","Wed Sep 21 10:24:10 EDT 2016",,"-1","-1","19","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Having trouble sticking to extreme diets? Try smaller, gradual changes to improve your eating. #WednesdayWisdom… https://t.co/B33ccvk4il"
"778572062688481280","Wed Sep 21 08:30:19 EDT 2016",,"-1","-1","17","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Is liquid breakfast on the menu? Throw some avocados in the mix. They're good for more than just guac.… https://t.co/TUaPKdODiV"
"778549414126231552","Wed Sep 21 07:00:19 EDT 2016",,"-1","-1","81","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Be careful how much you take. Too much acetaminophen can damage your liver. https://t.co/g4CcT2oRgu"
"778445020579766272","Wed Sep 21 00:05:30 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This is why we're drawn to things like horror movies. https://t.co/d78JDRVU07 #scaryclown https://t.co/rI7EIGqyXH"
"778431626619523073","Tue Sep 20 23:12:17 EDT 2016",,"-1","-1","36","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Which of the following means something might be wrong with your kidneys? Barking cough, constipation, peeing a lot.… https://t.co/Wy2bKA8jfJ"
"778405956505968640","Tue Sep 20 21:30:16 EDT 2016",,"-1","-1","34","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Are you seated most of the day? An hour of one of these activities can counteract the negative health effects:… https://t.co/D0hTIuZ1th"
"778390851458301952","Tue Sep 20 20:30:15 EDT 2016",,"-1","-1","4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","5 items to spice up your sex life. (You can buy the 2nd item listed w/out even the tiniest bit of embarrassment.)… https://t.co/SDCPUntKna"
"778353148830314496","Tue Sep 20 18:00:26 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Internet addiction may be linked to mental health issues. Do you worry about your internet usage?… https://t.co/nnBaVckVSx"
"778338023515820033","Tue Sep 20 17:00:20 EDT 2016",,"-1","-1","62","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A new study says high-fat cheese can help increase ""good"" cholesterol. Celebrate the news with our guide to cheese:… https://t.co/7eqrsd3O10"
"778322939573854208","Tue Sep 20 16:00:23 EDT 2016",,"-1","-1","29","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Inflammation could be harming your health and you may not even know you have it. https://t.co/M21YE0Yw0u https://t.co/P4xi9yu4aE"
"778307773406797824","Tue Sep 20 15:00:08 EDT 2016",,"-1","-1","27","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Doctors warn that codeine is not safe for kids and could cause death. https://t.co/vd00Fu65Gp https://t.co/TZYgdnVzXo"
"778285160613679104","Tue Sep 20 13:30:16 EDT 2016",,"-1","-1","6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Should mothers allow their weaning babies to feed themselves? https://t.co/hUOH9Okmbn https://t.co/kkGEwtQLaA"
"778247444060598272","Tue Sep 20 11:00:24 EDT 2016",,"-1","-1","8","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Red and ruddy? Itchy? Changes in color? What could these changes say about your health? https://t.co/IZ0bUY6iHr https://t.co/LSVotXJMJi"
"778239211845672960","Tue Sep 20 10:27:41 EDT 2016",,"-1","-1","20","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Turns out, some things that make your life longer also make your life better. #TuesdayMotivation… https://t.co/mlVMSRheaR"
"778228682884255744","Tue Sep 20 09:45:51 EDT 2016",,"-1","-1","19","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Kellogg Recalls 10,000 cases of Eggo Waffles https://t.co/gFVT8YL1ta https://t.co/2QVLtlgCIk"
"778209627599204352","Tue Sep 20 08:30:08 EDT 2016",,"-1","-1","9","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Mmm... bacon... https://t.co/46rwNJjUMp https://t.co/slYmtN1yV3"
"778187015414091777","Tue Sep 20 07:00:17 EDT 2016",,"-1","-1","17","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Do you know how to poach an egg? Try it this morning! (Let us know how it goes.) https://t.co/rgQE48YxYM https://t.co/eHalWPC7jD"
"778070064482377728","Mon Sep 19 23:15:33 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Pop quiz! Peptic ulcers are caused by stress, spicy foods, or bacteria? https://t.co/bw5MNx4QCR https://t.co/xMnu9waQh2"
"778061340011335681","Mon Sep 19 22:40:53 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","10 reasons you should really love cauliflower. https://t.co/wbWtUP76PL #fightscancer #yummyrecipes https://t.co/CiLvAbwbvX"
"778043580975841280","Mon Sep 19 21:30:19 EDT 2016",,"-1","-1","31","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Headed to bed in an hour? Turn those devices off now. https://t.co/P6DJf46dpj #insomnia https://t.co/tKUwpmkhFL"
"778020946749820928","Mon Sep 19 20:00:23 EDT 2016",,"-1","-1","10","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Did you know that some clear liquids can actually stain your teeth?  https://t.co/4ZGU1iSBWz #smile https://t.co/hxQwx5Z4p6"
"777990754941734914","Mon Sep 19 18:00:25 EDT 2016",,"-1","-1","8","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Could having a four-legged friend help keep college freshmen from dropping out? https://t.co/Hc0UnCy6Zq https://t.co/fYP2mvaWPy"
"777975627857195008","Mon Sep 19 17:00:18 EDT 2016",,"-1","-1","4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Fall may be almost here, but that doesn't mean we're safe from sweat. https://t.co/80APcPA9so https://t.co/k46CmluFJn"
"777960489074696192","Mon Sep 19 16:00:09 EDT 2016",,"-1","-1","16","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Researchers warn that although it's rare, children as young as 5 may be at risk for suicide. https://t.co/nHF1p41AMu https://t.co/XTHzEZEpQN"
"777944763240558592","Mon Sep 19 14:57:39 EDT 2016",,"-1","-1","9","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3 women tell you what surprised them most about getting breast implants. https://t.co/XjV1PLLc4z https://t.co/VEQ8bpNDdh"
"777943192096346113","Mon Sep 19 14:51:25 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The FDA approved the first drug to treat Duchenne muscular dystrophy. More on the disease: https://t.co/c9M6DUcUcy https://t.co/65x4MDMbIZ"
"777940985330348032","Mon Sep 19 14:42:39 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","How to love your current job while you search for #My3WordDreamJob: https://t.co/P655Oj26CQ https://t.co/ZxDMapmPii"
"777922783661658112","Mon Sep 19 13:30:19 EDT 2016",,"-1","-1","25","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","With Cancer Moonshot, ""the progress has been real and in some cases it has been amazing."" https://t.co/AOT82XCInJ https://t.co/N56IQrmmUf"
"777917678652493824","Mon Sep 19 13:10:02 EDT 2016",,"-1","-1","19","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Love the look of gel manicures, but worried about the safety? Watch this. https://t.co/HcJszS6R8V https://t.co/RbcYn4ubsR"
"777887139677802496","Mon Sep 19 11:08:41 EDT 2016",,"-1","-1","16","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sing your way through #MondayMorning with our 10 ways to boost your energy: https://t.co/OLbUgrvcN0 https://t.co/t1ny0nvKA6"
"777885063723745281","Mon Sep 19 11:00:26 EDT 2016",,"-1","-1","12","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Accomplishing your goals is all about setting the right ones. #MotivationMonday https://t.co/voS6ypZXsu https://t.co/LYvxsAsynM"
"777874324845977600","Mon Sep 19 10:17:45 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Talk like a pirate 'n cook like one too! 'Tis a pirate marinade, mateys! #TalkLikeAPirateDay https://t.co/dBSDHsoEiN https://t.co/samWwyII7Z"
"777847276232445952","Mon Sep 19 08:30:17 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Were you on the go all weekend? No one has to know -- banish those bags with these tips. https://t.co/tAu9r1men4 https://t.co/LTJbnYO9zi"
"777824593453080581","Mon Sep 19 07:00:09 EDT 2016",,"-1","-1","11","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you've got curly locks, you may have more problems with ingrown hairs. Here's how to deal. https://t.co/cT4hCTv0Zb"
"777695500300644352","Sun Sep 18 22:27:10 EDT 2016",,"-1","-1","20","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do not -- under any circumstances -- try these diets. https://t.co/I03p8xQsD7 https://t.co/e3QQ1wtRiE"
"777678776381693952","Sun Sep 18 21:20:43 EDT 2016",,"-1","-1","4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The ladies aren't the only ones dealing with unwanted body hair. https://t.co/oqazaYBbcl https://t.co/K3yHHrhPbr"
"777616090444795907","Sun Sep 18 17:11:38 EDT 2016",,"-1","-1","17","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Your pup needs exercise just as much as you do. https://t.co/4baQx6P5zM https://t.co/qPaE4C2fy7"
"777600508777336832","Sun Sep 18 16:09:43 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Maybe it's time to do that cleaning you've been procrastinating on. https://t.co/MpHG6ODoAj https://t.co/3Msht1GAMr"
"777583711273517056","Sun Sep 18 15:02:58 EDT 2016",,"-1","-1","14","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Should women rethink their sources of omega-3s? https://t.co/QdDEVtz5Fw https://t.co/QAtydQVrlF"
"777562701593739268","Sun Sep 18 13:39:29 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Starting a new diet soon? Here's what's behind the gluten-free hype. https://t.co/tfByIQ1ox0 https://t.co/GHjXN5A2Bo"
"777511805304311809","Sun Sep 18 10:17:14 EDT 2016",,"-1","-1","17","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","31M older Americans aren't exercising. Maybe today's a good opportunity to get active. https://t.co/mGgvJelWJT https://t.co/dj9BSPX2Tg"
"777503825469005824","Sun Sep 18 09:45:31 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","How to make those peepers pop. https://t.co/8u7TnJWd3Z https://t.co/eNYTyN4Bif"
"777486744182747136","Sun Sep 18 08:37:39 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hungover? Your liver's already worked hard -- try an ibuprofen instead of acetaminophen. https://t.co/4qhQ5wbN9R https://t.co/CxkymLPp72"
"777462232674291712","Sun Sep 18 07:00:15 EDT 2016",,"-1","-1","76","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Getting an accurate temperature reading on a child is important. Here's how if they're 4 or older. https://t.co/24FquZuZFF"
"777357491998818304","Sun Sep 18 00:04:03 EDT 2016",,"-1","-1","42","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The 1st cut should split the onion in half through the root end. #topchef #howto #cooking https://t.co/F9LumOrWiM"
"777337001758646272","Sat Sep 17 22:42:38 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Surprising Aging Fact Number 4: Sex is more satisfying after 40. https://t.co/NxSj5uPs9E https://t.co/bKCRpyCOba"
"777316108403613696","Sat Sep 17 21:19:36 EDT 2016",,"-1","-1","14","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do women have a different ""internal time zone"" that makes it harder to sleep? https://t.co/YmMslN38NS https://t.co/AfsdulQATX"
"777281019510611968","Sat Sep 17 19:00:10 EDT 2016",,"-1","-1","58","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Not using that newly bought bunch of cilantro? Don't just throw it in the fridge. You've got work to do. https://t.co/Khg6qLAIdy"
"777235854909734912","Sat Sep 17 16:00:42 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Having food allergies may impact more than just what you eat. https://t.co/BfglyXmYmg https://t.co/9m4Rf8Gkeh"
"777223202825175041","Sat Sep 17 15:10:26 EDT 2016",,"-1","-1","11","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","True or false: You grow more bones in your back as you grow older. https://t.co/f3EDyPL8zD https://t.co/QcrA5H0CVk"
"777207045640556544","Sat Sep 17 14:06:14 EDT 2016",,"-1","-1","23","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Is vitamin D the key to controlling severe asthma attacks? https://t.co/coqPGkeb7l https://t.co/ARuaoFCWlS"
"777201043272785920","Sat Sep 17 13:42:23 EDT 2016",,"-1","-1","22","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Let's face it: Your kid's going to find germs. Here are the top spots to watch out for. https://t.co/Z6NarIjwfq https://t.co/NJ06mtfBBH"
"777175412631711744","Sat Sep 17 12:00:32 EDT 2016",,"-1","-1","36","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Some are sweet and some are sour. Do you know how to tell the difference? https://t.co/Ace8RlNKCw"
"777160402748616704","Sat Sep 17 11:00:53 EDT 2016",,"-1","-1","23","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Age is the greatest risk for prostate cancer -- and you can't control it. What can you do? https://t.co/zsHePi8je7 https://t.co/giMpWbjZGd"
"777147267996381184","Sat Sep 17 10:08:42 EDT 2016",,"-1","-1","26","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For heart health, should you prioritize getting off the couch or watching what you eat? https://t.co/yxiWAUF1fP https://t.co/1gOKm05aLt"
